Q,r1,r2,r3,r4,r5,r6,r7,r'1,r'2,r'3,r'4,r'5,r'6,r'7,q1,q2,q3,q4,q5,q6,q7,q'1,q'2,q'3,q'4,q'5,q'6,q'7,deltaq1,deltaq2,deltaq3,deltaq4,deltaq5,deltaq6,deltaq7,p6,p4,p3,p5,p2,p1,p'6,p'4,p'3,p'5,p'2,p'1,deltap6,deltap4,deltap3,deltap5,deltap2,deltap1,h1,h2,h3,h4,h5,h6,h7,h'1,h'2,h'3,h'4,h'5,h'6,h'7,deltah1,deltah2,deltah3,deltah4,deltah5,deltah6,deltah7,r0,delta_r0,ei
15.715308,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,286.743524,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.715308,14.239449,1.475859,9.176165,5.063284,6.539143,15.715308,-4.342145,4.210768,-8.552914,1.153294,3.057474,-5.495439,-4.342145,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.042350,-717.187167,-396.756941,-791.423479,-92.614086,0.000000,0.018969,-365.171583,-95.032257,-187.966513,58.248947,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,92.614086,304.142855,624.573081,394.696877,320.460566,74.236312,123.485448,-58.248947,153.281204,423.420529,92.979100,270.169665,-177.205070,-77.665262,2.000000,284.743524,3.000000
15.715007,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,286.946635,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.715007,14.239643,1.475364,9.176240,5.063403,6.538767,15.715007,-4.342446,4.210963,-8.553408,1.153369,3.057593,-5.495815,-4.342446,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.042337,-717.206960,-396.761710,-791.434735,-92.610546,0.000000,0.018955,-365.191376,-95.037026,-187.977769,58.252487,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,92.610546,304.151164,624.596414,394.703385,320.475611,74.227775,123.480728,-58.252487,153.289513,423.443863,92.985607,270.184710,-177.213607,-77.669982,2.000000,284.946635,3.000000
15.867948,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,205.047207,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.867948,14.139470,1.728478,9.137551,5.001918,6.730396,15.867948,-4.189505,4.110789,-8.300294,1.114680,2.996109,-5.304186,-4.189505,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.050186,-707.028402,-394.308819,-785.670667,-94.421913,0.000000,0.026804,-355.012818,-92.584136,-182.213701,56.441120,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,94.421913,299.886907,612.606490,391.382095,312.739830,78.642265,125.895883,-56.441120,149.025255,411.453938,89.664317,262.448929,-172.799117,-75.254827,2.000000,203.047207,3.000000
15.626295,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,357.198208,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.626295,14.296713,1.329582,9.198526,5.098186,6.427769,15.626295,-4.431158,4.268032,-8.699190,1.175655,3.092377,-5.606813,-4.431158,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.038727,-723.019183,-398.161905,-794.748262,-91.567913,0.000000,0.015345,-371.003599,-96.437221,-191.291296,59.295119,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,91.567913,306.593992,631.451269,396.622897,324.893819,71.729079,122.090551,-59.295119,155.732341,430.298718,94.905119,274.602919,-179.712303,-79.060159,2.000000,355.198208,3.000000
16.281244,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,98.609641,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.281244,13.857690,2.423554,9.031712,4.825979,7.249533,16.281244,-3.776209,3.829010,-7.605219,1.008841,2.820169,-4.785049,-3.776209,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.008256,-678.599450,-387.457961,-769.841439,-99.404590,0.000000,-0.015126,-326.583866,-85.733277,-166.384472,51.458442,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,99.404590,288.053370,579.194860,382.367875,291.125886,91.241989,132.539454,-51.458442,137.191719,378.042308,80.650097,240.834986,-160.199394,-68.611256,2.000000,96.609641,3.000000
15.919358,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,184.913121,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.919358,14.105279,1.814079,9.124470,4.980809,6.794887,15.919358,-4.138095,4.076598,-8.214694,1.101599,2.974999,-5.239695,-4.138095,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.053345,-703.561823,-393.473072,-783.718418,-95.034729,0.000000,0.029963,-351.546239,-91.748388,-180.261451,55.828303,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,95.034729,298.438342,608.527093,390.262295,310.105701,80.156595,126.712972,-55.828303,147.576691,407.374542,88.544518,259.814800,-171.284787,-74.437738,2.000000,182.913121,3.000000
17.363471,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,25.758483,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,17.363471,13.028432,4.335039,8.744200,4.284232,8.619271,17.363471,-2.693982,2.999751,-5.693734,0.721329,2.278422,-3.415311,-2.693982,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.001006,-597.126653,-367.668851,-726.104695,-113.058792,0.000000,-0.022376,-245.111069,-65.944167,-122.647728,37.804240,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,113.058792,254.610058,484.067860,358.411090,229.433048,128.978042,150.745057,-37.804240,103.748407,282.915309,56.693312,179.142148,-122.463340,-50.405653,2.000000,23.758483,3.000000
18.889777,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,6.168554,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,18.889777,11.560071,7.329706,8.323594,3.236477,10.566183,18.889777,-1.167676,1.531390,-2.699066,0.300723,1.230668,-1.468399,-1.167676,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.000545,-465.211933,-334.261729,-659.037479,-133.808875,0.000000,-0.023927,-113.196349,-32.537045,-55.580512,17.054157,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,133.808875,200.452854,331.403058,324.760355,130.934810,193.825545,178.411834,-17.054157,49.591202,130.250507,23.042578,80.643910,-57.615837,-22.738876,2.000000,4.168554,3.000000
16.086934,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,135.583381,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.086934,13.991971,2.094963,9.081564,4.910407,7.005370,16.086934,-3.970519,3.963291,-7.933810,1.058693,2.904597,-5.029212,-3.970519,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.065772,-692.103685,-390.708933,-777.303147,-97.046042,0.000000,0.042391,-340.088101,-88.984250,-173.846181,53.816991,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,97.046042,293.662892,595.057643,386.600673,301.401211,85.199462,129.394722,-53.816991,142.801240,393.905091,84.882895,251.110311,-166.241920,-71.755988,2.000000,133.583381,3.000000
15.689661,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,304.850275,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.689661,14.256025,1.433636,9.182619,5.073406,6.507042,15.689661,-4.367792,4.227345,-8.595136,1.159748,3.067596,-5.527540,-4.367792,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.041240,-718.874442,-397.163439,-792.383682,-92.312051,0.000000,0.017858,-366.858858,-95.438755,-188.926716,58.550981,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,92.312051,304.851388,626.562391,395.252339,321.743099,73.509241,123.082735,-58.550981,153.989736,425.409839,93.534561,271.452199,-177.932142,-78.067975,2.000000,302.850275,3.000000
15.680106,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,312.012775,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.680106,14.262185,1.417921,9.185022,5.077163,6.495085,15.680106,-4.377347,4.233504,-8.610851,1.162151,3.071354,-5.539497,-4.377347,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.040840,-719.501619,-397.314533,-792.740950,-92.199651,0.000000,0.017458,-367.486035,-95.589849,-189.283983,58.663382,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,92.199651,305.114882,627.301968,395.459172,322.219842,73.239331,122.932868,-58.663382,154.253231,426.149416,93.741395,271.928942,-178.202051,-78.217842,2.000000,310.012775,3.000000
15.617735,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,365.236612,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.617735,14.302180,1.315554,9.200671,5.101510,6.417064,15.617735,-4.439718,4.273500,-8.713218,1.177800,3.095700,-5.617518,-4.439718,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.038412,-723.576497,-398.296155,-795.066854,-91.467613,0.000000,0.015030,-371.560913,-96.571471,-191.609887,59.395419,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,91.467613,306.828542,632.108883,396.807853,325.317497,71.490357,121.956818,-59.395419,155.966890,430.956332,95.090075,275.026597,-179.951025,-79.193892,2.000000,363.236612,3.000000
15.935379,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,179.205172,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.935379,14.094570,1.840809,9.120386,4.974184,6.814993,15.935379,-4.122074,4.065889,-8.187963,1.097515,2.968374,-5.219589,-4.122074,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.054388,-702.476849,-393.211454,-783.108504,-95.226112,0.000000,0.031006,-350.461265,-91.486770,-179.651538,55.636921,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,95.226112,297.985342,607.250738,389.912981,309.281326,80.631655,126.968149,-55.636921,147.123691,406.098186,88.195203,258.990425,-170.809727,-74.182561,2.000000,177.205172,3.000000
15.793216,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,240.241515,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.793216,14.188703,1.604513,9.156499,5.032205,6.636718,15.793216,-4.264237,4.160023,-8.424260,1.133628,3.026395,-5.397864,-4.264237,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.046077,-712.027043,-395.513589,-788.495340,-93.534629,0.000000,0.022695,-360.011460,-93.788905,-185.038374,57.328403,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,93.534629,301.978960,618.492414,393.006873,316.538577,76.468296,124.712839,-57.328403,151.117308,417.339863,91.289095,266.247677,-174.973086,-76.437871,2.000000,238.241515,3.000000
15.883774,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,198.534467,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.883774,14.128972,1.754802,9.133528,4.995444,6.750246,15.883774,-4.173679,4.100292,-8.273970,1.110657,2.989634,-5.284336,-4.173679,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.051129,-705.963635,-394.052140,-785.070455,-94.610358,0.000000,0.027747,-353.948052,-92.327456,-181.613489,56.252675,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,94.610358,299.441782,611.353278,391.037542,311.930723,79.106819,126.147144,-56.252675,148.580131,410.200726,89.319764,261.639822,-172.334563,-75.003566,2.000000,196.534467,3.000000
16.256096,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,102.477609,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.256096,13.874624,2.381472,9.037842,4.836782,7.218254,16.256096,-3.801357,3.845943,-7.647301,1.014971,2.830973,-4.816328,-3.801357,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.082226,-680.290030,-387.855531,-770.746377,-99.097743,0.000000,0.058844,-328.274446,-86.130847,-167.289411,51.765289,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,99.097743,288.757787,581.192287,382.887119,292.430772,90.456347,132.130324,-51.765289,137.896136,380.039735,81.169341,242.139871,-160.985035,-69.020386,2.000000,100.477609,3.000000
19.416332,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,3.805990,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,19.416332,10.932843,8.483489,8.181479,2.751363,11.234853,19.416332,-0.641121,0.904162,-1.545283,0.158608,0.745554,-0.799729,-0.641121,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.017652,-415.288309,-320.663298,-634.422181,-141.372730,0.000000,-0.005730,-63.272725,-18.938615,-30.965215,9.490303,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,141.372730,179.290569,273.915579,313.765313,94.625010,219.133872,188.496973,-9.490303,28.428917,72.763028,12.047535,44.334110,-32.307510,-12.653737,2.000000,1.805990,3.000000
15.783259,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,245.561937,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.783259,14.195222,1.588036,9.159017,5.036205,6.624242,15.783259,-4.274194,4.166542,-8.440736,1.136146,3.030396,-5.410340,-4.274194,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.045570,-712.689465,-395.673219,-788.870533,-93.416720,0.000000,0.022188,-360.673881,-93.948535,-185.413567,57.446313,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,93.416720,302.256499,619.272745,393.223094,317.042027,76.181068,124.555626,-57.446313,151.394848,418.120194,91.505316,266.751126,-175.260314,-76.595084,2.000000,243.561937,3.000000
15.637352,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,347.185222,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.637352,14.289641,1.347711,9.195755,5.093886,6.441597,15.637352,-4.420101,4.260960,-8.681062,1.172884,3.088076,-5.592985,-4.420101,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.039142,-722.298460,-397.988290,-794.336484,-91.697537,0.000000,0.015760,-370.282876,-96.263606,-190.879518,59.165496,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,91.697537,306.290753,630.600923,396.383946,324.345923,72.038024,122.263382,-59.165496,155.429102,429.448372,94.666169,274.055023,-179.403358,-78.887328,2.000000,345.185222,3.000000
16.813545,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,47.681869,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.813545,13.467705,3.345840,8.892114,4.575591,7.921432,16.813545,-3.243908,3.439024,-6.682932,0.869243,2.569782,-4.113150,-3.243908,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.001952,-639.792354,-378.079355,-748.731026,-106.010736,0.000000,-0.025334,-287.776770,-76.354671,-145.274060,44.852296,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,106.010736,272.068618,533.781617,370.639141,261.700468,108.938673,141.347649,-44.852296,121.206967,332.629066,68.921363,211.409568,-142.502710,-59.803061,2.000000,45.681869,3.000000
15.884288,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,198.328138,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.884288,14.128631,1.755656,9.133398,4.995233,6.750890,15.884288,-4.173165,4.099951,-8.273116,1.110527,2.989424,-5.283692,-4.173165,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.051160,-705.929068,-394.043807,-785.050977,-94.616473,0.000000,0.027778,-353.913484,-92.319123,-181.594011,56.246560,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,94.616473,299.427334,611.312595,391.026365,311.904456,79.121910,126.155297,-56.246560,148.565683,410.160044,89.308587,261.613555,-172.319473,-74.995413,2.000000,196.328138,3.000000
17.094616,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,34.383512,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,17.094616,13.248102,3.846514,8.816933,4.431169,8.277683,17.094616,-2.962837,3.219422,-6.182258,0.794062,2.425359,-3.756899,-2.962837,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,-0.001404,-618.311872,-372.853032,-737.269508,-109.584716,0.000000,-0.024785,-266.296288,-71.128348,-133.812541,41.278316,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,109.584716,263.268316,508.727156,364.398346,245.440711,118.957635,146.112955,-41.278316,112.406664,307.574605,62.680568,195.149810,-132.483747,-55.037755,2.000000,32.383512,3.000000
15.773804,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,250.768835,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.773804,14.201402,1.572402,9.161407,5.039996,6.612397,15.773804,-4.283649,4.172722,-8.456371,1.138536,3.034186,-5.422185,-4.283649,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.045097,-713.317619,-395.824587,-789.226507,-93.304838,0.000000,0.021715,-361.302035,-94.099903,-185.769541,57.558194,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,93.304838,302.519748,620.012781,393.428328,317.519441,75.908888,124.406451,-57.558194,151.658097,418.860229,91.710550,267.228540,-175.532494,-76.744259,2.000000,248.768835,3.000000
15.712417,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,288.706616,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.712417,14.241320,1.471097,9.176893,5.064428,6.535524,15.712417,-4.345036,4.212640,-8.557675,1.154022,3.058618,-5.499057,-4.345036,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.042222,-717.377611,-396.802824,-791.531789,-92.580021,0.000000,0.018841,-365.362027,-95.078140,-188.074823,58.283012,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,92.580021,304.222803,624.797590,394.759502,320.605324,74.154179,123.440028,-58.283012,153.361152,423.645039,93.041724,270.314423,-177.287204,-77.710682,2.000000,286.706616,3.000000
15.919014,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,185.038439,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.919014,14.105509,1.813505,9.124558,4.980951,6.794456,15.919014,-4.138439,4.076828,-8.215267,1.101687,2.975141,-5.240126,-4.138439,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.053323,-703.585092,-393.478682,-783.731504,-95.030623,0.000000,0.029941,-351.569508,-91.753998,-180.274538,55.832410,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,95.030623,298.448060,608.554470,390.269793,310.123381,80.146412,126.707497,-55.832410,147.586408,407.401918,88.552015,259.832481,-171.294970,-74.443213,2.000000,183.038439,3.000000
16.202283,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,111.674631,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.202283,13.912284,2.289999,9.051795,4.860489,7.150488,16.202283,-3.855170,3.883603,-7.738773,1.028924,2.854679,-4.884094,-3.855170,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.076514,-684.075150,-388.770210,-772.841035,-98.442740,0.000000,0.053133,-332.059567,-87.045526,-169.384069,52.420292,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,98.442740,290.327470,585.632410,384.070289,295.304404,88.765885,131.256987,-52.420292,139.465818,384.479859,82.352511,245.013503,-162.675497,-69.893723,2.000000,109.674631,3.000000
17.510935,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,22.153807,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,17.510935,12.903684,4.607251,8.703996,4.199688,8.806939,17.510935,-2.546518,2.875003,-5.421521,0.681125,2.193878,-3.227643,-2.546518,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.003620,-585.241000,-364.744913,-719.896695,-114.987323,0.000000,-0.019761,-233.225416,-63.020229,-116.439729,35.875710,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,114.987323,249.757590,470.253677,355.122899,220.467205,134.655695,153.316430,-35.875710,98.895939,269.101126,53.405122,170.176304,-116.785687,-47.834280,2.000000,20.153807,3.000000
15.653976,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,332.868487,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.653976,14.278986,1.374990,9.191585,5.087401,6.462391,15.653976,-4.403477,4.250305,-8.653783,1.168714,3.081592,-5.572191,-4.403477,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.039785,-721.212827,-397.726767,-793.716701,-91.892609,0.000000,0.016403,-369.197243,-96.002083,-190.259735,58.970423,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,91.892609,305.834158,629.320218,396.024512,323.520639,72.503874,122.523479,-58.970423,154.972507,428.167666,94.306734,273.229738,-178.937508,-78.627231,2.000000,330.868487,3.000000
16.040876,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,147.114522,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,16.040876,14.023401,2.017475,9.093397,4.930003,6.947478,16.040876,-4.016577,3.994720,-8.011298,1.070526,2.924194,-5.087104,-4.016577,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.062007,-695.277171,-391.474796,-779.074293,-96.491133,0.000000,0.038625,-343.261587,-89.750112,-175.617327,54.371900,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,96.491133,294.983663,598.786038,387.608803,303.811681,83.797122,128.654844,-54.371900,144.122012,397.633487,85.891025,253.520781,-167.644261,-72.495866,2.000000,145.114522,3.000000
15.767184,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,254.508321,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.767184,14.205725,1.561459,9.163080,5.042645,6.604104,15.767184,-4.290269,4.177044,-8.467313,1.140209,3.036836,-5.430478,-4.290269,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.044771,-713.757025,-395.930468,-789.475628,-93.226534,0.000000,0.021389,-361.741442,-94.205784,-186.018662,57.636499,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,93.226534,302.703935,620.530492,393.572007,317.853406,75.718602,124.302045,-57.636499,151.842283,419.377940,91.854230,267.562505,-175.722780,-76.848665,2.000000,252.508321,3.000000
15.621485,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,361.683937,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.621485,14.299786,1.321698,9.199731,5.100055,6.421753,15.621485,-4.435968,4.271106,-8.707074,1.176860,3.094245,-5.612829,-4.435968,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.038549,-723.332445,-398.237366,-794.927321,-91.511542,0.000000,0.015167,-371.316861,-96.512682,-191.470355,59.351490,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,91.511542,306.725824,631.820902,396.726840,325.131965,71.594876,122.015390,-59.351490,155.864172,430.668351,95.009062,274.841064,-179.846506,-79.135320,2.000000,359.683937,3.000000
15.888341,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,196.709327,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.888341,14.125939,1.762402,9.132367,4.993572,6.755974,15.888341,-4.169112,4.097258,-8.266370,1.109496,2.987762,-5.278608,-4.169112,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.051405,-705.656015,-393.977980,-784.897144,-94.664765,0.000000,0.028024,-353.640431,-92.253296,-181.440177,56.198267,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,94.664765,299.313214,610.991250,390.938098,311.696970,79.241128,126.219687,-56.198267,148.451563,409.838699,89.220320,261.406069,-172.200254,-74.931023,2.000000,194.709327,3.000000
15.708203,0.375000,1.500000,2.000000,4.687500,12.500000,1.736100,0.500000,0.375000,1.500000,291.602960,4.687500,12.500000,1.736100,0.500000,20.057453,10.028681,10.028772,8.022871,2.005810,12.034582,20.057453,15.708203,14.244047,1.464156,9.177954,5.066093,6.530249,15.708203,-4.349250,4.215367,-8.564616,1.155083,3.060284,-5.504333,-4.349250,0.023382,-352.015584,-301.724684,-603.456966,-150.863032,0.000000,0.042037,-717.655131,-396.869685,-791.689653,-92.530368,0.000000,0.018655,-365.639547,-95.145001,-188.232687,58.332664,0.000000,150.863032,150.861651,201.152551,301.717778,50.290901,251.441382,201.150710,92.530368,304.339317,625.124763,394.850792,320.816270,74.034522,123.373824,-58.332664,153.477666,423.972211,93.133014,270.525370,-177.406860,-77.776886,2.000000,289.602960,3.000000
